gene	phi
DHRS3	0.499146284
POU2AF1	0.4989835
STAU1	0.498939115
DPYSL4	0.498933847
HOXA5	0.498811171
G3BP1	0.498757935
RHOU	0.498750373
CD79A	0.498645271
CLTB	0.498392801
TBC1D19	0.498309862
INTS9	0.4983047
RBM33	0.498196988
VAPB	0.49819583
PAF1	0.498176421
DGKD	0.498067625
APOL3	0.497908642
DCUN1D2	0.497902236
CTDP1	0.497861241
CD8A	0.497832238
GPM6A	0.497726924
XYLT1	0.497663297
PRKAB2	0.497528216
FAM60A	0.497469033
RPL18	0.497417635
MLX	0.49740852
PGP	0.497213985
MS4A10	0.497188474
HHEX	0.497051055
TSPAN8	0.496975633
RAB2A	0.496959642
ATP6V1H	0.496929634
DCUN1D5	0.496661353
OR51B2	0.49639561
LHPP	0.49626954
TNF	0.496181894
KLK3	0.4961204
PAK1	0.496071061
UNC13A	0.49581148
HMGB4	0.495792778
PROCR	0.495732638
UTP23	0.495589991
CRHR1	0.495587617
ORC6	0.495544361
CD79B	0.495122033
WWP2	0.495113225
PRR7	0.495085313
ULBP2	0.495071868
CCNK	0.494969093
ZNF570	0.494896106
KLHL23	0.494718767
OR4C12	0.494553866
ARHGAP12	0.494505691
NANOS3	0.494332471
HLA-DMA	0.494294127
NSL1	0.494263104
B3GALT6	0.494227739
MRPS7	0.494189561
MRTO4	0.494065102
PLEKHF2	0.493974761
RAN	0.49397424
TMEM106B	0.49388628
JOSD1	0.493858112
PSME3	0.493694983
ALKBH2	0.49360293
CD164	0.493567332
C1orf226	0.493464232
SMC5	0.493298644
NDST2	0.49326216
OR4N5	0.493160727
EMCN	0.493071204
DTD1	0.492906792
PSMB1	0.492906617
WDR36	0.492900478
R3HDM4	0.492779133
KCNMB2	0.492767595
MBD3L2	0.492488019
OR5B21	0.492029951
NUS1	0.491928964
YKT6	0.491924138
CITED2	0.491755707
FAF2	0.491681326
FAM78B	0.491667629
CRISP2	0.491637791
PGM5	0.491474974
USP22	0.491379894
ATP11B	0.491134516
CEP19	0.491039294
KRTAP10-10	0.491008803
ARL15	0.490964052
KPNA5	0.490939839
LAG3	0.490890606
PDAP1	0.490776682
SIVA1	0.490761095
ITM2B	0.490749182
SOX13	0.490716495
ZNF8	0.490555507
SRI	0.490387613
HDGF	0.490189829
DUSP2	0.490100682
ARHGDIA	0.490030697
BCL2L1	0.489975623
TTC21A	0.489846191
COL6A3	0.489802582
TAS2R1	0.489760506
EPN1	0.489619968
GAS1	0.48954499
HSD11B1	0.489416764
MGEA5	0.489097735
LDLRAD2	0.489004531
UNC5C	0.488949168
LAT2	0.488869843
YIF1B	0.488818618
RPL24	0.488671768
CTNNA1	0.488466192
OAF	0.488363523
OSR1	0.488277707
CLNS1A	0.488230994
NKAIN2	0.488059173
SOX12	0.488055896
CD58	0.487842115
PSPH	0.487819508
SAV1	0.487790207
FCGR3B	0.487763253
SDCBP	0.487656886
HMBOX1	0.487592927
RGS7	0.4873646
HMG20B	0.487299246
RPL17	0.487296759
PTGDS	0.487135482
NKD1	0.48713423
EXTL3	0.48712373
SPATA20	0.487108944
OTUB1	0.487090847
NSMCE1	0.487067545
SYCE2	0.486850313
OR4F4	0.486777566
POLR1A	0.486680306
APH1A	0.486619504
SOX14	0.486427173
RAPGEF6	0.486347709
PSMG2	0.486222991
ZNF524	0.486082429
KCTD14	0.485974301
SMNDC1	0.485968377
MAMSTR	0.48580371
ASPDH	0.485776014
CLEC1B	0.48571519
HHIPL1	0.485464009
TMEM161B	0.485443256
GABRB1	0.485391637
SPAG7	0.485362414
C1QC	0.485333137
PTPLB	0.485326175
PYCRL	0.485292316
MRPS26	0.484932871
SARNP	0.484918723
TMEM56	0.48491744
RAB3C	0.48476692
GABBR2	0.484753052
U2AF1	0.484537614
CRYBB2	0.484407037
CACNG5	0.484292232
UBE2K	0.484242853
PTPN5	0.48421213
HOXB9	0.484187261
UBC	0.484134626
CDO1	0.484101684
CARD11	0.483948813
RAB12	0.483811015
PSMB10	0.483546156
CD3E	0.483442144
HOXB7	0.483417463
WIBG	0.483385461
TP73	0.48336738
GRIN2C	0.483309308
INTS7	0.48330856
RAB24	0.483055677
RAC1	0.482865724
AKAP2	0.482790699
SPRYD7	0.482764282
RHOH	0.482624053
TAGLN3	0.482580812
GAD1	0.482458171
SNAP25	0.482395893
PSMA5	0.482376284
TRMT12	0.482360537
CCKBR	0.482304863
TRIM32	0.482004337
CDKN1B	0.481933375
RBM8A	0.481874155
ATP4A	0.481626057
KLF13	0.481613383
STK39	0.481557097
CHCHD6	0.481471657
GNMT	0.481434524
ZC3HAV1L	0.481412226
FTH1	0.481336139
SLAIN2	0.481324352
DUT	0.481321291
FKBP3	0.480972531
P4HA3	0.480840418
TMED10	0.480792601
CSRP1	0.480718667
SP100	0.480663871
NAA60	0.480628341
IQCF2	0.480613423
CLDN15	0.480350654
FKBP5	0.480296847
CLPP	0.48016725
CTRB2	0.480133074
CEBPA	0.479961591
CCND3	0.479890181
C5orf30	0.479884758
TEF	0.479874321
PIP5K1B	0.479870097
RAB21	0.479864439
TOMM20	0.479745326
MTA3	0.479745025
RPP25L	0.479652006
UTP15	0.479640153
TRMT6	0.479638729
FGF23	0.479538576
ADSL	0.47942658
VHL	0.479149282
CTDSP2	0.479064558
TXNDC9	0.478997521
ACD	0.478900559
CTRB1	0.478863566
USP21	0.478853125
UTF1	0.47870158
UBE2R2	0.478578819
DLX4	0.478504828
MED30	0.478462238
LIN7B	0.478376507
ARL5B	0.478267563
ZNF583	0.478225146
ANGPT1	0.478191925
HSPA14	0.478014501
AK4	0.477954329
FGF7	0.477937251
GCH1	0.477875014
GRPEL1	0.477574344
EMX1	0.477442483
UNC5B	0.477350161
RAP1GDS1	0.477296384
EFNA3	0.477279067
RPS18	0.477229834
FGFBP3	0.477027811
FAM43B	0.476933354
UBE2G1	0.476832219
TROVE2	0.476824745
TTBK2	0.476775604
TRIM25	0.476760677
CCDC71	0.476694864
ENG	0.47668145
EHD4	0.476632615
COX4I1	0.476626443
RNF208	0.476393115
KIAA1024	0.476228106
GBA	0.476186368
IGF2BP3	0.47604466
RAB1A	0.475996105
SNRPA	0.47587815
DISP2	0.475724829
FRAT1	0.475698697
MYEF2	0.475618891
PID1	0.475604441
TP53RK	0.475479798
RNF40	0.475470741
SNIP1	0.475405015
CABLES1	0.475322286
GPC2	0.47527833
TMEM204	0.475166875
BSX	0.475046597
PANK1	0.474971556
NR1D2	0.47492545
SNAP23	0.47490749
RPS13	0.474817262
DUPD1	0.474756341
FGF10	0.474742782
KLHL12	0.474706728
GOLGA7	0.474691154
SF1	0.474638965
RNF114	0.474625767
OR8B12	0.474430603
RANBP1	0.474412612
OLIG2	0.474168221
CDC42EP3	0.474063503
MPZ	0.474037163
SLC9A5	0.473986491
GSX1	0.473911498
RAB14	0.473877781
ZMAT2	0.473871774
MPP6	0.473810396
EDNRB	0.473620462
TSPAN4	0.473487659
MAD2L2	0.473467037
MOB3C	0.473464604
LRWD1	0.473317577
PGLYRP1	0.473181949
DUSP14	0.473179495
GMCL1	0.473175804
MYRIP	0.473088786
MTBP	0.472970083
TWSG1	0.472944119
MEX3C	0.472893607
GUCA1A	0.472849729
RPL26	0.47279069
NDUFB8	0.472716189
SYPL1	0.472464103
STMN2	0.472285078
MIS18A	0.472168262
KLRC3	0.472167178
COMMD7	0.471899038
MYL6B	0.471767303
MBP	0.471689812
RNF138	0.471618889
TMEM150C	0.471614771
SPSB4	0.471487053
TMUB1	0.471409996
MSTO1	0.471262401
SYNDIG1	0.471138031
CNBP	0.471092277
CTDSPL	0.470992042
RAB27B	0.470911387
OLIG3	0.470884213
PSMA6	0.470859122
EBAG9	0.47085513
TSPAN1	0.470671501
SLC1A3	0.47042536
UCHL1	0.470346938
EBF3	0.470246244
PSMA3	0.470214807
ZFP14	0.470207928
MAD2L1	0.4701097
HLA-DQA1	0.470056794
RASD2	0.470031029
TADA2A	0.470027578
ICA1	0.469901635
AEBP1	0.469893768
ING4	0.469857072
NUDT5	0.4698505
SYNGR4	0.469774505
NAP1L5	0.469753166
HSPBAP1	0.46969125
APOPT1	0.469677856
VGLL4	0.469569528
PGM1	0.469512886
RAB3D	0.469382962
GALNT13	0.469382831
TESC	0.469258888
JPH4	0.469214101
LAPTM5	0.469179769
LYG2	0.468844509
TBCB	0.468819092
RAB26	0.468805455
PRDX5	0.468802941
KLK12	0.468722975
CRYGB	0.468444583
E2F8	0.468339015
NDST1	0.46825807
IL6	0.468247879
TMEM163	0.46823884
TNFSF9	0.468170372
SSR2	0.468052317
IGFBP3	0.467959028
SOD3	0.467945467
C11orf85	0.467942841
TMEM199	0.467820937
ABCG4	0.467796608
TSPAN3	0.467728151
OSTF1	0.46758258
ABCG1	0.467471853
RPL10A	0.467375334
CDC45	0.467340334
SCYL2	0.46728273
ARHGEF1	0.467190574
C17orf77	0.467150634
SDHD	0.467129758
LHFPL5	0.467123031
SOD2	0.467008189
PAFAH1B1	0.466974833
TMEM121	0.466618103
SPINT2	0.46654878
ASAP3	0.466515231
RUSC2	0.466492991
JDP2	0.466421383
MED22	0.466224915
TK1	0.466160672
RAB7A	0.466098289
AKIRIN1	0.46606417
PTPRCAP	0.465999122
ORAI2	0.465897462
NDUFS7	0.465869188
IL27	0.465832573
DPP9	0.465777954
MRPS11	0.465716272
DHCR24	0.465685807
GDF5	0.465584009
FLT3LG	0.465475181
P4HA1	0.465361181
EDARADD	0.465302196
DYNC1LI1	0.46509383
RAB4B	0.464788481
RBM46	0.464778992
ARGLU1	0.464719795
HLA-DOA	0.464668262
UBE2V1	0.464621018
GCG	0.464565827
ARPC4	0.464542465
PFKFB2	0.464488354
TFIP11	0.464415885
SMOX	0.464409465
UBE2E2	0.464164383
TGFBR1	0.464131317
CTLA4	0.46410768
ZNF460	0.464040144
KDELR2	0.463931783
CDC34	0.463924029
SYNDIG1L	0.463851121
PNOC	0.463774764
C2CD4B	0.463764754
C19orf18	0.463673671
HSF2	0.463653282
PPIL1	0.46365138
BNIP3L	0.463594482
TPD52L2	0.463504656
KRTAP4-12	0.463210288
C1QL3	0.463201086
TMEM9	0.463113387
ZFYVE21	0.463057923
ZNF740	0.462895872
TAF13	0.462804491
ATP11A	0.462688406
SOST	0.462600026
KLHL10	0.462597919
EPHB1	0.462266787
DARS	0.462257746
LRRC3B	0.462224674
CFC1	0.462009615
GSTA3	0.461970863
CDC25B	0.461958098
ARTN	0.461856276
RPL21	0.461791737
CAMK2B	0.461641685
LPCAT1	0.461580151
PGRMC2	0.461439049
GOLGA6A	0.461355223
UBE2O	0.46131841
SLC6A3	0.461250035
SERTAD1	0.461141292
CIDEA	0.461108304
BCL2	0.461017375
TMPRSS11F	0.460828113
PVRL2	0.46082268
WDYHV1	0.460742261
ADAM12	0.460741606
ZNF248	0.460727354
RIT2	0.460656456
LURAP1L	0.460521431
MGST3	0.460505754
CPNE9	0.460503589
NOS1AP	0.4602825
CHIC2	0.460282401
MAGOH	0.460252661
ARFGAP2	0.460106971
HMGB1	0.460006497
TLX1	0.459904367
NRL	0.459830877
CAMKK2	0.459746947
GRAP	0.459722662
PTGES3	0.459687072
C15orf38	0.459646353
ALCAM	0.459605894
ZFAND5	0.459589655
OSM	0.459564009
UBE2E3	0.459555397
TULP1	0.459517263
EFNA5	0.459413366
ARL2	0.459326361
HIF1A	0.459317391
SEMA3F	0.45921224
CHMP2A	0.459189662
NUDT21	0.459038055
TMEM108	0.458905502
NFATC4	0.458881879
RAB31	0.458662175
LY6G5C	0.458650931
BTG1	0.45848419
MAPK1IP1L	0.458400912
KDELR1	0.458317707
TPP1	0.458250583
ENTHD1	0.45822467
YRDC	0.458154267
TMEM11	0.458093013
CERK	0.458007453
RPL29	0.457917861
KIAA0895	0.457888011
PPIB	0.457838657
RAB3A	0.457799379
USP14	0.457793002
RSL24D1	0.457751934
C11orf58	0.457734186
NANOS1	0.457712833
N6AMT2	0.457674268
FOXE3	0.45763828
KIF3B	0.457604967
RABL3	0.457542854
GCM2	0.457469983
TNFSF8	0.457445146
RPS26	0.457382754
MUSK	0.457347002
HERC5	0.45718879
ATXN7L1	0.457170797
MAP4K3	0.457084199
IGF2BP2	0.457007446
RELL1	0.456997957
CSN2	0.456923704
TFCP2L1	0.456878039
CNTD2	0.456786062
CSRP2	0.456782338
CGGBP1	0.456688212
LYL1	0.456684914
GPX6	0.456575089
CBX8	0.456502316
DMWD	0.456281184
IL20RA	0.456256331
SCN1B	0.456247468
PSMB5	0.456146599
ALPP	0.456137403
LIM2	0.455919165
UBTD1	0.455851125
NDUFB5	0.455821505
HSPA5	0.455757352
KRT85	0.455714418
TPPP	0.455620989
MRPL13	0.455577879
OXCT1	0.455548967
MRPL12	0.455520677
RPL19	0.455471539
PCGF3	0.455469599
DPCD	0.45538602
RALB	0.45522796
LIN28A	0.455160701
CLDN8	0.454914382
ZNF768	0.454730377
GOSR1	0.454665895
RAP1B	0.454656053
ATF3	0.454489704
HIC2	0.454255812
KCNMB4	0.454112065
SPIB	0.45404446
IL2RB	0.454039296
PPP5C	0.453883471
FAM155A	0.453851899
CACHD1	0.453830261
IGFBP7	0.453570896
RPS5	0.453559213
TMEM127	0.453438055
ARL6IP6	0.453308542
PLA2G10	0.453276698
TNNI1	0.45322205
RAB8A	0.453173228
ARL5A	0.453145809
PTPN7	0.453085381
TTC36	0.453077519
POLR3D	0.453075321
BCL7B	0.453065998
RGS8	0.453015416
SLC24A3	0.453000488
SOCS2	0.452886391
FAM124A	0.452778794
MRPS14	0.452762331
MYH2	0.452706338
IL1R1	0.452655878
IL12A	0.452524458
VPS37D	0.452509335
REEP1	0.452457198
GSC	0.452421435
TNFRSF21	0.452234368
KIAA1328	0.452174267
PRR18	0.452077402
TCF21	0.452061401
PDS5B	0.451823979
EFNA2	0.451616253
NFU1	0.451437094
LYPLA2	0.451383425
ZNF205	0.451210786
ZNF10	0.45120838
ING3	0.451124923
CCDC41	0.451094543
CHMP4B	0.450846969
CLP1	0.450824074
CRTC1	0.450782538
NCALD	0.450717799
MINPP1	0.450711292
C12orf60	0.450674996
PEMT	0.450600359
ALYREF	0.45039977
GNS	0.450310068
NCS1	0.450084389
NKAIN3	0.450012716
ARHGDIB	0.449780053
TGIF2	0.449775015
FAM167B	0.449602574
HIAT1	0.449497125
BIVM	0.449437021
LYPLA1	0.449213615
PAPPA	0.449117469
MEF2D	0.448979668
ZCCHC24	0.448926393
WFIKKN2	0.448875379
RAP1A	0.448867908
ASF1B	0.448823469
ASF1A	0.448766194
RPS10	0.448765769
SLC22A23	0.448547071
DR1	0.448512865
NT5M	0.448256944
LRRC18	0.448154512
PERP	0.448099871
SCN3B	0.447995994
DIS3L2	0.447871697
CD81	0.447855019
BCL2A1	0.447769875
RPL11	0.447739639
UBE2H	0.447707486
RBPMS	0.447684281
CSHL1	0.447637146
C17orf74	0.447485506
COPZ1	0.447438744
DUSP15	0.447419972
MRPS25	0.447382327
DNAJC5	0.447268772
TP53INP2	0.44711991
PTPRJ	0.44711486
CA7	0.446700684
IFNA13	0.44668736
ARL3	0.446535196
VPS29	0.446491241
DRAM1	0.446322885
PSMB3	0.446195631
IFNA1	0.446150151
KCNIP4	0.4460519
MFSD8	0.445988786
PAN2	0.445987502
KRTAP4-5	0.445930421
RAB20	0.445896106
FGF17	0.445882665
SMPD4	0.445757457
BCL2L11	0.445747219
USP30	0.445726235
HES7	0.445639229
SNRPA1	0.445477414
TXLNA	0.445409237
LHFP	0.445291014
TBKBP1	0.445280966
C12orf50	0.445228105
SLMO2	0.44505374
RAB2B	0.444867602
C12orf44	0.444778737
CD28	0.44469259
CDC42	0.444664181
RAB1B	0.444447383
FAM3C	0.444369352
SSU72	0.444325359
CRYAA	0.444310984
LSM12	0.444279059
C12orf49	0.444196731
FEV	0.444186506
G3BP2	0.444123126
RNF151	0.444076317
TIGD5	0.443807857
SPP2	0.443759917
CLEC3B	0.443604925
PSMD9	0.443531533
FLRT1	0.443322451
GREM1	0.443133027
TXNRD1	0.442851093
UBE2W	0.442765109
RFWD3	0.442608368
SDHC	0.442584848
MS4A5	0.44257898
CYGB	0.44236989
SGCE	0.442188796
MED28	0.442163874
GREM2	0.442089265
HRH1	0.442016253
TIMP2	0.441973575
MYOG	0.441972253
FAM126A	0.441938294
PHOX2A	0.441934808
NDUFB10	0.441807485
ATP1A3	0.441707665
HMGB2	0.441704472
RAB3B	0.441559351
CHMP6	0.441369243
CNEP1R1	0.441255132
NEUROG1	0.441042461
RAB11B	0.44103669
ZNF34	0.440960419
GPIHBP1	0.440912474
ZFAND6	0.440893789
TBC1D10A	0.440714987
USP13	0.440587501
IKZF4	0.440528881
PEBP1	0.440481736
TSPAN9	0.440405727
PKP2	0.440403598
RCAN2	0.440362097
DHFR	0.440325051
RPL13	0.440203253
EFNA1	0.440179839
CLEC2B	0.440165829
PITHD1	0.440154201
RPL23	0.43987363
RGS10	0.439808263
C15orf53	0.439795976
B4GALT3	0.439744586
PABPC1L	0.439650601
CREBL2	0.439600028
KDM4D	0.439521642
ARHGAP15	0.439471495
EBF1	0.439422857
PPIC	0.439051168
PRRG4	0.439034876
WBSCR17	0.438909754
GOLGA6L1	0.438888683
KANSL1	0.438768528
OPA3	0.438695984
GTPBP3	0.438660478
SNX2	0.438617379
FAM91A1	0.438594444
CEP85L	0.438420695
ARF4	0.438364616
ABCA3	0.438334246
UBE2B	0.438320275
NFYB	0.43818076
NPR3	0.438097253
HDAC1	0.437866346
PRC1	0.437838263
C8orf46	0.437657935
C20orf196	0.43762076
MOB1B	0.437428815
JARID2	0.437403982
UBE2I	0.437250118
KLHL18	0.437247618
NDFIP1	0.437185107
HCRTR2	0.437163685
ICOS	0.436947075
CBX3	0.436918293
IL1RAP	0.436853391
RPL9	0.436830132
TM4SF18	0.436673813
PRRX2	0.43655075
PXDC1	0.436468247
BMPR1B	0.436402735
PCNP	0.436402473
GDNF	0.43635262
LIF	0.436151222
TMEM134	0.436050879
PPP1R8	0.435940518
ZNF428	0.435930464
CEBPG	0.435875882
THY1	0.435718174
NYNRIN	0.435633966
RHEB	0.435618072
ESM1	0.435542764
PCSK5	0.435448598
SPTLC1	0.435109817
VTCN1	0.435081114
CPNE2	0.434783097
FGF19	0.434765826
TRPC7	0.434353389
PPP1R1B	0.434342855
CRADD	0.433839699
FAM168B	0.433525718
NME2	0.433506783
FGF18	0.433493554
PDP2	0.433404236
TNNI2	0.433221899
RNASE11	0.433120661
TINAGL1	0.433067384
TPI1	0.433005821
AMTN	0.432967179
SDC2	0.432826463
TMEM222	0.432547309
SNRPD3	0.432285449
CDK19	0.432169032
MIXL1	0.432138519
BROX	0.43205723
RAP2B	0.431858936
C11orf87	0.431632838
RPS19	0.431614673
KMO	0.431592827
CLASRP	0.431520666
ARL4A	0.431480957
FGR	0.431433408
FXYD5	0.43142614
ZNF771	0.431165328
PFDN2	0.431148129
SOCS3	0.431103263
PDE8A	0.430966344
WDR1	0.430965267
DYDC1	0.430929715
UBE2J2	0.43091812
SLC13A3	0.430916393
C7orf43	0.43087849
BIN1	0.430849883
ARHGDIG	0.430795737
RPL12	0.430378308
LGR4	0.430365903
H2AFJ	0.430303878
SAMD10	0.430203693
TBCD	0.430158384
AP2S1	0.430108247
HIST1H3I	0.430071186
MMP17	0.430047477
TNFSF4	0.429862305
PTDSS2	0.429716131
SLC22A17	0.429629422
FAAH	0.429457895
MSANTD3	0.429420673
MRAP2	0.429331793
PCDH20	0.429318749
RIOK3	0.429300809
SCIMP	0.429249809
GABARAP	0.42917383
CCDC71L	0.429148696
GMNN	0.428904527
ACBD5	0.428860636
GOLGA8B	0.428809614
GGTLC2	0.428672079
FZD7	0.42863766
TMEM88	0.428598676
TSLP	0.428537347
HPCAL4	0.428522915
RPS11	0.428378938
APOD	0.428220694
ANLN	0.428213543
MOB1A	0.428197813
RPS7	0.427999843
KCTD15	0.42796079
RNF4	0.427942029
GAPT	0.4279172
SH2B3	0.42783463
MSC	0.427829271
BAIAP2L1	0.42751793
LCN6	0.427517279
RERE	0.427427138
CFL2	0.427352751
RPL35A	0.427346601
TMED5	0.427310314
CCDC155	0.427305256
KLRC4	0.427277639
IGFALS	0.42727682
CLEC2L	0.427274422
PRUNE2	0.427271611
DENR	0.427245026
MORN5	0.427166643
CBLN2	0.427080845
KIT	0.427065858
IPO8	0.426995347
SULF2	0.426975121
STAU2	0.426972638
RPS16	0.426762536
FADD	0.426704634
ASAH2B	0.426494441
SUPT4H1	0.426490634
RPS23	0.426280326
SCN2B	0.426196527
IQCF3	0.426164094
SRSF7	0.42607863
HDGFRP3	0.426067897
HPCAL1	0.425901051
EYA2	0.425843373
DIRAS1	0.425779603
CLSTN2	0.425420761
FAM207A	0.425409347
CATSPER4	0.425364668
NOTUM	0.425331896
FAM219A	0.425183356
KDELC1	0.425175605
DPYSL3	0.425153639
AGR2	0.425090483
AP3S2	0.425064074
PYCARD	0.424976403
CDKN2A	0.424945457
HSPB1	0.424820849
CAMK2D	0.424816424
SCN4B	0.424778224
BCL2L2	0.42477749
C5orf24	0.424757946
TMEM65	0.424748055
CDV3	0.424712245
NUFIP1	0.424572058
MFSD5	0.4241817
NUDT4	0.424099365
GOPC	0.424081241
YPEL2	0.424029218
SPATA2	0.424018398
CHCHD4	0.423892315
FERD3L	0.423874305
SRPR	0.423792532
TBX15	0.423792087
PTP4A1	0.423717674
NINJ2	0.423652673
ARL2BP	0.4232498
BHLHE23	0.423030784
EDF1	0.422949346
C5orf48	0.422830367
ZNF653	0.422725863
MRAS	0.422598532
BYSL	0.422557215
CBX5	0.422546561
PDGFA	0.422496246
RPL34	0.422298441
MAP3K6	0.421982075
NIP7	0.421900208
ARL11	0.421680455
RHOG	0.421593457
EFHD1	0.421383654
GIN1	0.421350543
PIGF	0.421200351
RAMP2	0.421093588
VEZF1	0.421065575
LRRTM1	0.420981507
LUZP1	0.420902129
JRKL	0.420733513
CCL23	0.420615446
MATK	0.4206011
RUNDC3B	0.420552599
RNF122	0.420474531
SLC33A1	0.420402187
MANF	0.420216044
DCTN5	0.420073887
REG3A	0.420027442
RAP2A	0.420004494
IFNA2	0.419980072
GGCT	0.419970111
PMCH	0.419576768
PPP3R1	0.419547863
CARM1	0.419482542
VAMP1	0.419431987
LRRTM4	0.419410527
NPY	0.419366477
ZNF415	0.419356523
TDGF1	0.419314264
NDUFB6	0.419282749
TAF12	0.419279422
USP3	0.419133817
LTA	0.419009403
DYDC2	0.418923807
CERS2	0.418899876
CD164L2	0.418723971
COMMD1	0.418620221
SNX3	0.418609959
UBE2E1	0.41860126
ASUN	0.418580726
BAD	0.418259926
ARL4C	0.41819268
POLR2H	0.418055067
IMPG2	0.418035826
SAR1A	0.417997708
FAM210B	0.417826639
WEE2	0.417811777
STK3	0.417802973
RAC2	0.417718636
KATNAL1	0.417703502
ICK	0.417690608
APCDD1	0.417687076
ARAP3	0.417677405
CHMP1A	0.417588582
ARPC3	0.417584622
CALY	0.417416888
NRG1	0.417368906
H1FX	0.417221749
CLDN11	0.41714457
TMEM229B	0.417135025
OLIG1	0.41700171
NAA50	0.416984512
OSBP2	0.416947248
BASP1	0.416813388
HPSE2	0.416766889
NUDT3	0.416696046
MYL10	0.416570483
CENPA	0.416460356
RPL23A	0.416401626
LACTB	0.416385043
AGTRAP	0.416237296
SHOC2	0.416176433
PDE7A	0.416046438
DPPA5	0.416033052
PTTG1	0.415853514
VOPP1	0.415829456
RPS14	0.415820405
FGF4	0.415504864
CBLN4	0.415461646
MSR1	0.415342712
TSPO2	0.415247521
HIST1H3B	0.415232734
BOK	0.41511852
TMED2	0.414958144
PAIP1	0.41490578
OCIAD2	0.414866436
JTB	0.414807189
SLMO1	0.414773802
YPEL5	0.414708227
GLCCI1	0.414706621
DRAP1	0.414682525
PLA2G16	0.414664606
FGF20	0.414555527
ZNF672	0.414547723
HNRNPL	0.414508681
C17orf49	0.414382182
NPM3	0.414351941
SLC4A11	0.414301989
REG1A	0.414293211
MGP	0.414283988
SPA17	0.414254615
MCM2	0.414166117
PRDX2	0.414135276
KPNA2	0.414058961
ZNF331	0.413958776
APOM	0.413941772
CAV3	0.413913076
AP1S3	0.413895158
GUK1	0.413801982
TWIST1	0.413729745
HIST1H1B	0.413690476
EIF5A	0.413649987
PWP2	0.413617431
C1orf52	0.41357953
DCTD	0.413498248
CCK	0.41328476
SKP1	0.413172247
TNFAIP8	0.413034195
CFLAR	0.4130265
HBEGF	0.412867619
EIF5A2	0.412858131
CENPM	0.412812224
ARF5	0.412742857
PDE6D	0.412696478
UBL4B	0.412660344
RGS13	0.412639583
SLC13A5	0.412372451
LMO1	0.412214408
CGB	0.412140461
CGB8	0.412140461
RGS5	0.412123073
ALDH18A1	0.412115235
IER3	0.412096408
GP9	0.412095227
RNF11	0.412093624
LEP	0.412046265
MARCKSL1	0.411985033
H3F3C	0.41186022
MSGN1	0.411655392
NHP2	0.411546324
CDKN2C	0.411518717
CGB7	0.411500776
H3F3B	0.411189691
BECN1	0.410738981
ESF1	0.410508539
TRPC4AP	0.410392645
LYSMD2	0.410359493
C3orf72	0.410333204
SLC45A3	0.410325108
NAT14	0.410279336
TRAIP	0.410170667
DNAJC15	0.409976132
LCN15	0.409932729
MED9	0.409909761
SIPA1	0.409907236
RAC3	0.409877325
PFDN6	0.409876015
MDK	0.409716762
CRIP2	0.409514529
YARS	0.40950719
PFN4	0.409382024
RHOA	0.409375013
SFT2D2	0.409368432
LSM6	0.40935419
RAPGEFL1	0.409293964
ABAT	0.409251204
IL19	0.409180272
UBE2M	0.409090646
PSMD11	0.409052185
PLAC8L1	0.409019675
CNIH3	0.408807053
UBE2L3	0.408803251
SOCS1	0.408778118
Sep-05	0.408618384
NYAP1	0.408599725
FXN	0.408470879
TEX29	0.408424709
PSENEN	0.408197781
TAF10	0.408197377
ARF1	0.408185604
CCDC53	0.408158584
RPS9	0.408125758
ABCC1	0.40801974
LMO3	0.40771984
SH3BP1	0.407641928
PRSS23	0.407432303
SELENBP1	0.40739939
LHX6	0.407249644
MXRA7	0.406922934
NAB2	0.406817738
ARF6	0.406806763
LPCAT3	0.406680374
KRIT1	0.406679423
C3orf22	0.406615897
PRKCZ	0.406503243
CDC42EP2	0.40646818
FAM19A1	0.406462019
C2orf61	0.406435593
GM2A	0.406403412
DMRT2	0.406251893
SPCS2	0.406119228
LSM14A	0.406033137
SNX22	0.405884347
DLD	0.40580219
LAMTOR1	0.405650589
C8orf31	0.405630592
TBPL1	0.405526919
MYL3	0.4053598
C20orf27	0.405314352
TSEN15	0.405297242
UBE2F	0.405207475
MRPS33	0.40516747
GNPNAT1	0.405066018
SRFBP1	0.404988594
TRAF4	0.40490597
ZNF775	0.404811008
BTF3	0.404769025
KLHL21	0.404629442
ATP6V0B	0.404542204
VKORC1	0.404538012
COPS8	0.404516729
KRTAP13-3	0.404492411
MRPL30	0.404476914
MSRB2	0.40442896
ESYT2	0.404414038
SYCP2	0.404377007
PIN1	0.404102537
RNF24	0.403960585
SPNS2	0.403896522
GAL	0.403866323
SLC24A6	0.403825914
CRISPLD2	0.40362289
FAM19A2	0.403570479
FAM149A	0.403427716
EIF1AD	0.403382574
DHX29	0.403251442
DMRT3	0.403221017
CMTM8	0.403188286
SLC4A7	0.402945251
ICAM1	0.402939976
CRBN	0.4027991
CHGA	0.402796282
DCAF12	0.402583778
HIC1	0.40247287
ACVR2A	0.402456061
RPL35	0.402444769
MAX	0.402438593
PODXL2	0.402212351
FBXO31	0.402163099
IL7	0.402099195
FDX1	0.402090775
TNFRSF13C	0.402026074
DDT	0.401967292
CYP17A1	0.401719711
SYNJ2BP	0.401677285
PMP22	0.401605206
FAM180A	0.401591168
TOX	0.401587744
SEMA4G	0.40121559
RPS27A	0.40105344
MCRS1	0.400978888
